feature,importance
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-40,0.00021850337
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-24,0.00021842547
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-6,0.00021731312
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-14,0.0002156612
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-21,0.00021320772
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-56,0.00021289676
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-53,0.00021251
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-20,0.00021250547
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-48,0.00021241725
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-36,0.00021177996
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-40,0.00021041329
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-42,0.0002102736
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-20,0.00020979058
check_tier-1_cooling_system_cool_output_apc-rc-16_cool_output_t-4,0.00020891949
enter_fluid_temp_t-9,0.00020883122
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-11,0.00020874356
hour_cos_t-39,0.00020808639
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-52,0.00020792005
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-54,0.00020789367
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-10,0.00020760225
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-30,0.00020704992
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-27,0.0002047481
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-32,0.00020166472
hour_cos_t-7,0.00020023316
hour_t-47,0.00019962777
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-10,0.0001990528
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-35,0.00019718645
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-25,0.00019668376
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-15,0.0001966382
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-26,0.00019624495
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-40,0.00019607376
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-46,0.00019562885
hour_cos_t-27,0.0001932413
hour_cos_t-22,0.00019313158
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-14,0.00019306308
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-42,0.00019305025
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-13,0.00019304958
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-57,0.00019237657
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-19,0.0001914209
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-24,0.00018998915
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-53,0.0001883816
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-16,0.00018802594
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-8,0.00018771294
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-22,0.00018707628
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-50,0.00018695371
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-41,0.00018684527
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-21,0.00018662414
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-35,0.0001864507
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-33,0.00018598426
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-45,0.0001857489
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-22,0.00018359683
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-37,0.00018359294
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-20,0.00018272884
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-11,0.00018180675
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-58,0.0001813124
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-40,0.00018123479
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-21,0.00018118313
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-26,0.00018084244
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-38,0.0001808405
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-4,0.00018057518
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-52,0.0001797497
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-16,0.00017876782
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-7,0.00017872817
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-58,0.00017869235
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-15,0.00017857173
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-31,0.00017853473
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-6,0.00017743476
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-10_fluid_temp_t-17,0.00017653854
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-12,0.00017626914
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-39,0.00017622173
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-23,0.0001754333
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-49,0.00017481329
hour_sin_t-9,0.0001741025
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-31,0.00017328869
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-39,0.00017205905
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-47,0.00017145602
check_tier-1_cooling_system_cool_output_apc-rc-27_cool_output_t-50,0.0001713555
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-17,0.00017130582
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-8,0.00017083241
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-15,0.0001707762
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-6,0.00017018961
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-54,0.00016949108
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-19_fluid_temp_t-28,0.00016919691
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-53,0.00016843464
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-15,0.00016814173
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-8,0.00016715412
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-35,0.00016651604
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-26,0.00016558521
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-4,0.00016538102
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-15,0.00016368713
check_tier-1_cooling_system_cool_output_apc-rc-5_cool_output_t-26,0.00016280315
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-10,0.00016166449
hour_t-31,0.00016072358
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-16,0.00015957466
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-8,0.00015954966
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-19,0.00015909584
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-10,0.0001589379
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-47,0.00015831427
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-20,0.00015823056
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-5,0.00015769385
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-60,0.00015693293
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-16,0.000156367
dayofweek_t-45,0.0001559586
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-21,0.00015545795
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-2,0.00015534047
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-8,0.0001550923
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-7,0.00015463828
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-49,0.00015431488
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-50,0.00015347592
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-37,0.00015317115
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-2,0.00015260134
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-10,0.00015172729
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-14,0.00015150354
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-37,0.00015074399
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-4,0.0001505402
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-23,0.00015029074
dow_cos_t-29,0.00014964784
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-60,0.00014904646
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-18,0.00014901596
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-11,0.00014845739
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-5,0.00014420511
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-6,0.00014319195
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-54,0.00014252441
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-21,0.00014242688
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-4,0.00014212783
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-15,0.00014184983
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-57,0.00014043055
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-13,0.00013837487
hour_t-25,0.00013797222
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-24,0.00013759166
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-57,0.00013715483
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-20,0.00013501117
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-18,0.00013452813
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-41,0.00013391892
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-30,0.00013249656
check_tier-1_cooling_system_humidity_apc-rc-27_unit_supply_humidity_t-12,0.00013201882
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-55,0.00013196164
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-35,0.00013189163
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-16,0.00013009313
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-4,0.00012817675
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-19,0.0001279182
hour_t-16,0.00012649424
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-4,0.00012649158
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-45,0.00012344436
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-38,0.00012331866
hour_cos_t-19,0.00012321347
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-21,0.00012264884
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-32,0.00012214664
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-29,0.00012179288
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-21,0.00012161536
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-29,0.00012106837
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-6,0.00012099075
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-45,0.000120544115
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-36,0.00012017228
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-7,0.000120079036
hour_cos_t-41,0.00011929588
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-33,0.00011885971
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-15,0.000118356525
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-49,0.0001179538
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-26,0.00011783716
dow_cos_t-60,0.00011677005
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-37,0.00011666242
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-28,0.00011624866
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-40,0.00011614051
check_tier-1_cooling_system_humidity_apc-rc-24_unit_supply_humidity_t-59,0.0001152686
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-7,0.00011451906
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-55,0.00011435717
check_tier-1_cooling_system_temp_apc-rc-19_return_air_temp_t-40,0.00011342561
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-2,0.00011305998
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-50,0.00011289655
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-33,0.00011267397
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-27_fluid_temp_t-51,0.0001125921
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-57,0.00011211395
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-41,0.00011197731
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-50,0.000111703266
enter_fluid_temp_t-18,0.00011115744
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-25,0.00011098479
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-4,0.000110791334
check_tier-1_cooling_system_cool_output_apc-rc-2_cool_output_t-42,0.000110757435
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-15,0.0001104074
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-24,0.00010968566
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-19,0.00010913352
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-57,0.00010845691
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-13,0.000107758686
hour_cos_t-3,0.00010750836
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-58,0.00010645076
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-19,0.0001058312
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-41,0.00010417549
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-14,0.00010409835
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-3,0.0001039984
check_tier-1_cooling_system_cool_output_apc-rc-13_cool_output_t-7,0.00010325613
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-31,0.000102697566
check_tier-1_cooling_system_temp_apc-rc-24_return_air_temp_t-47,0.00010233919
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-10,0.00010179522
check_tier-1_cooling_system_temp_apc-rc-24_unit_air_temp_t-35,0.00010129135
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-24,0.00010041069
check_tier-1_cooling_system_humidity_apc-rc-13_unit_supply_humidity_t-44,0.000100178615
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-13,9.950376e-05
check_tier-1_cooling_system_humidity_apc-rc-10_unit_supply_humidity_t-9,9.9489305e-05
hour_cos_t-16,9.913709e-05
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-35,9.86516e-05
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-49,9.8230026e-05
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-21,9.822354e-05
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-53,9.700047e-05
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-12,9.582499e-05
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-25,9.517429e-05
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-26,9.506115e-05
check_tier-1_cooling_system_airflow_apc-rc-24_airflow_t-25,9.418662e-05
hour_t-60,9.39136e-05
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-52,9.36882e-05
enter_fluid_temp_t-26,9.351698e-05
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-3,9.296827e-05
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-16_fluid_temp_t-27,9.280652e-05
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-5_fluid_temp_t-58,9.1725626e-05
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-15,9.1683556e-05
check_tier-1_cooling_system_airflow_apc-rc-13_airflow_t-33,9.1134316e-05
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-43,9.09816e-05
check_tier-1_cooling_system_airflow_apc-rc-2_airflow_t-55,9.0371206e-05
check_tier-1_cooling_system_cool_output_apc-rc-24_cool_output_t-16,8.9286805e-05
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-58,8.8239016e-05
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-36,8.7993554e-05
check_tier-1_cooling_system_cool_output_apc-rc-10_cool_output_t-57,8.732098e-05
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-57,8.724767e-05
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-40,8.663874e-05
check_tier-1_cooling_system_temp_apc-rc-13_unit_air_temp_t-16,8.502592e-05
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-17,8.412437e-05
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-58,8.3496685e-05
check_tier-1_cooling_system_airflow_apc-rc-27_airflow_t-35,8.307605e-05
check_tier-1_cooling_system_temp_apc-rc-19_unit_air_temp_t-30,8.206617e-05
check_tier-1_cooling_system_temp_apc-rc-2_return_air_temp_t-49,8.1220016e-05
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-49,8.0084836e-05
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-1,7.976027e-05
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-22,7.911877e-05
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-13_fluid_temp_t-19,7.904936e-05
check_tier-1_cooling_system_temp_apc-rc-10_unit_air_temp_t-58,7.739323e-05
check_tier-1_cooling_system_temp_apc-rc-16_unit_air_temp_t-5,7.727867e-05
check_tier-1_cooling_system_humidity_apc-rc-19_unit_supply_humidity_t-13,7.701396e-05
check_tier-1_cooling_system_airflow_apc-rc-16_airflow_t-15,7.657853e-05
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-44,7.64631e-05
check_tier-1_cooling_system_cool_output_apc-rc-19_cool_output_t-17,7.572703e-05
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-58,7.545107e-05
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-4,7.5295415e-05
check_tier-1_cooling_system_temp_apc-rc-27_return_air_temp_t-53,7.5210744e-05
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-50,7.463617e-05
check_tier-1_cooling_system_humidity_apc-rc-2_unit_supply_humidity_t-26,7.4481424e-05
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-29,7.420276e-05
check_tier-1_cooling_system_temp_apc-rc-27_unit_air_temp_t-7,7.3959345e-05
check_tier-1_cooling_system_humidity_apc-rc-5_unit_supply_humidity_t-58,7.3622046e-05
check_tier-1_cooling_system_airflow_apc-rc-19_airflow_t-8,7.3248564e-05
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-3,7.239307e-05
enter_fluid_temp_t-22,7.193705e-05
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-18,7.186607e-05
check_tier-1_cooling_system_humidity_apc-rc-16_unit_supply_humidity_t-34,7.176157e-05
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-18,7.163387e-05
hour_cos_t-28,7.159561e-05
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-23,7.132001e-05
check_tier-1_cooling_system_temp_apc-rc-2_unit_air_temp_t-7,7.0772905e-05
check_tier-1_cooling_system_enter_fluid_temp_apc-rc-24_fluid_temp_t-47,6.9792026e-05
check_tier-1_cooling_system_temp_apc-rc-5_return_air_temp_t-5,6.9543115e-05
check_tier-1_cooling_system_temp_apc-rc-16_return_air_temp_t-30,6.943788e-05
check_tier-1_cooling_system_temp_apc-rc-5_unit_air_temp_t-29,6.870113e-05
check_tier-1_cooling_system_temp_apc-rc-10_return_air_temp_t-35,6.863394e-05
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-54,6.8462134e-05
check_tier-1_cooling_system_airflow_apc-rc-5_airflow_t-23,6.780009e-05
hour_cos_t-14,6.771764e-05
check_tier-1_cooling_system_airflow_apc-rc-10_airflow_t-43,6.757832e-05
dayofweek_t-59,6.6393004e-05
check_tier-1_cooling_system_temp_apc-rc-13_return_air_temp_t-2,6.4888416e-05
